headline,date,doc_type,author,section,url,news_desk,material_type,word_count,keywords
'Model Minority' Label Taxes Asian Youths,1990-03-20,article,['Felicia Lee'],,https://www.nytimes.com/1990/03/20/nyregion/model-minority-label-taxes-asian-youths.html,Metropolitan Desk,News,1589.0,"[('glocations', 'New York City'), ('persons', 'DONG, ARCHER W'), ('subject', 'Education and Schools'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans')]"
Asian Population in U.S. Grew by 70% in the 80's,1990-03-02,article,['Felicity Barringer'],,https://www.nytimes.com/1990/03/02/us/asian-population-in-us-grew-by-70-in-the-80-s.html,National Desk,News,1086.0,"[('glocations', 'United States'), ('organizations', 'Census Bureau'), ('subject', 'Population'), ('subject', 'Asian-Americans')]"
IMMIGRATION LAWS LINKED TO JOB BIAS,1990-02-26,article,['Marvine Howe'],,https://www.nytimes.com/1990/02/26/nyregion/immigration-laws-linked-to-job-bias.html,Metropolitan Desk,News,1022.0,"[('glocations', 'New York State'), ('glocations', 'United States'), ('glocations', 'California'), ('persons', 'Perales, Cesar A'), ('subject', 'ILLEGAL ALIENS'), ('subject', 'Reform and Reorganization'), ('subject', 'LABOR'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Discrimination'), ('subject', 'Immigration and Emigration'), ('subject', 'Law and Legislation'), ('subject', 'Asian-Americans')]"
Asian-American Is Named To Head a Major Campus,1990-02-16,article,['Katherine Bishop'],,https://www.nytimes.com/1990/02/16/us/asian-american-is-named-to-head-a-major-campus.html,National Desk,News,894.0,"[('organizations', 'University of California'), ('persons', 'Tien, Chang-Lin'), ('subject', 'Appointments and Executive Changes'), ('subject', 'Asian-Americans')]"
PLAN FOR SCHOOLS ON MINORITY HIRING,1990-02-16,article,['Joseph Berger'],,https://www.nytimes.com/1990/02/16/nyregion/plan-for-schools-on-minority-hiring.html,Metropolitan Desk,News,1309.0,"[('glocations', 'New York City'), ('subject', 'Affirmative Action'), ('subject', 'Principals (School)'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Education and Schools'), ('subject', 'BLACKS (IN US)'), ('subject', 'Hiring and Promotion'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Women'), ('subject', 'Teachers and School Employees'), ('subject', 'Asian-Americans')]"
Judge Nullifies Law Mandating Use of English,1990-02-08,article,['Felicity Barringer'],,https://www.nytimes.com/1990/02/08/us/judge-nullifies-law-mandating-use-of-english.html,National Desk,News,1019.0,"[('glocations', 'Southern States (US)'), ('glocations', 'ARIZONA'), ('glocations', 'Southwestern States (US)'), ('persons', 'ROSENBLATT, PAUL G'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'AMENDMENTS, CONSTITUTIONAL'), ('subject', 'SUITS AND CLAIMS AGAINST GOVERNMENT'), ('subject', 'FREEDOM OF SPEECH'), ('subject', 'Asian-Americans'), ('subject', 'English Language'), ('subject', 'Decisions and Verdicts')]"
California Says Law on Aliens Fuels Job Bias,1990-01-12,article,['Katherine Bishop'],,https://www.nytimes.com/1990/01/12/us/california-says-law-on-aliens-fuels-job-bias.html,National Desk,News,1316.0,"[('glocations', 'United States'), ('glocations', 'California'), ('subject', 'ILLEGAL ALIENS'), ('subject', 'LABOR'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Discrimination'), ('subject', 'Immigration and Emigration'), ('subject', 'Law and Legislation'), ('subject', 'Asian-Americans')]"
"THE MEDIA BUSINESS: Advertising;

Asians in U.S. Get Attention Of Marketers",1990-01-11,article,['Michael Lev'],,https://www.nytimes.com/1990/01/11/business/the-media-business-advertising-asians-in-us-get-attention-of.html,Financial Desk,News,726.0,"[('subject', 'MARKET SEGMENT'), ('subject', 'MARKETING AND MERCHANDISING'), ('subject', 'DEMOGRAPHICS'), ('subject', 'Asian-Americans'), ('creative_works', 'ADVERTISING (TIMES COLUMN)')]"
Education; Secrecy and Tenure: An Issue for High Court,1989-12-06,article,['Deirdre Carmody'],,https://www.nytimes.com/1989/12/06/us/education-secrecy-and-tenure-an-issue-for-high-court.html,National Desk,News,1166.0,"[('organizations', 'WHARTON SCHOOL OF FINANCE AND COMMERCE'), ('organizations', 'PENNSYLVANIA, UNIVERSITY OF'), ('organizations', 'UNIVERSITY PROFESSORS, AMERICAN ASSN OF'), ('organizations', 'Supreme Court'), ('persons', 'FRANKE, ANN H'), ('persons', 'REISMAN, DAVID'), ('persons', 'TUNG, ROSALIE'), ('subject', 'Tenure'), ('subject', 'Colleges and Universities'), ('subject', 'Suits and Litigation'), ('subject', 'Discrimination'), ('subject', 'Women'), ('subject', 'Teachers and School Employees'), ('subject', 'DISCLOSURE OF INFORMATION'), ('subject', 'Asian-Americans'), ('creative_works', 'EDUCATION PAGE (NYT)')]"
A Better Chance for Minority Students,1989-11-19,article,['Eve Nagler'],,https://www.nytimes.com/1989/11/19/nyregion/a-better-chance-for-minority-students.html,Connecticut Weekly Desk,News,1554.0,"[('glocations', 'Connecticut'), ('persons', 'NAGLER, EVE'), ('subject', 'Education and Schools'), ('subject', 'Colleges and Universities'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Asian-Americans'), ('subject', 'SPANISH-SPEAKING GROUPS (US)')]"
Orthodox Priest Leads Protestant Group,1989-11-19,article,['Peter Steinfels'],,https://www.nytimes.com/1989/11/19/us/orthodox-priest-leads-protestant-group.html,National Desk,News,804.0,"[('organizations', 'World Council of Churches'), ('organizations', 'Eastern Orthodox Church'), ('persons', 'Rhee, Syngman'), ('persons', 'Kishkovsky, Leonid'), ('subject', 'Appointments and Executive Changes'), ('subject', 'ORTHODOX CHURCHES'), ('subject', 'Asian-Americans')]"
Immigrants' Town Is Divided Over Measure on Language,1989-11-07,article,['Constance Hays'],,https://www.nytimes.com/1989/11/07/us/immigrants-town-is-divided-over-measure-on-language.html,National Desk,News,848.0,"[('glocations', 'Lowell (Mass)'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Elections'), ('subject', 'Asian-Americans'), ('subject', 'English Language'), ('subject', 'Referendums')]"
Connecticut Campus Reports Bias Incidents,1989-10-16,article,[],,https://www.nytimes.com/1989/10/16/nyregion/connecticut-campus-reports-bias-incidents.html,Metropolitan Desk,News,280.0,"[('organizations', 'CONNECTICUT, UNIVERSITY OF'), ('subject', 'JEWS'), ('subject', 'ANTI-SEMITISM'), ('subject', 'BLACKS (IN US)'), ('subject', 'RACIAL RELATIONS'), ('subject', 'Asian-Americans'), ('subject', 'Homosexuality')]"
Wider Door at Top Colleges Sought by Asian-Americans,1989-09-09,article,['Julie Johnson'],,https://www.nytimes.com/1989/09/09/us/wider-door-at-top-colleges-sought-by-asian-americans.html,National Desk,News,1510.0,"[('organizations', 'CALIFORNIA, UNIVERSITY OF'), ('organizations', 'Yale University'), ('organizations', 'Brown University'), ('subject', 'Quotas'), ('subject', 'Colleges and Universities'), ('subject', 'ENROLLMENT'), ('subject', 'Discrimination'), ('subject', 'Asian-Americans')]"
No Headline,1989-08-28,article,['Robert Reinhold'],,https://www.nytimes.com/1989/08/28/us/no-headline-953789.html,National Desk,News,1943.0,"[('glocations', 'Los Angeles (Calif)'), ('subject', 'LABOR'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'POPULATION SHIFTS'), ('subject', 'Economic Conditions and Trends'), ('subject', 'Asian-Americans')]"
"Drug Gangs and Drug Wars Move Into the Rural States, U.S. Warns",1989-08-04,article,['Julie Johnson'],,https://www.nytimes.com/1989/08/04/us/drug-gangs-and-drug-wars-move-into-the-rural-states-us-warns.html,National Desk,News,910.0,"[('glocations', 'Southern States (US)'), ('glocations', 'Wyoming'), ('glocations', 'Colombia'), ('glocations', 'Jamaica (West Indies)'), ('glocations', 'California'), ('glocations', 'Iowa'), ('glocations', 'Midwestern States (US)'), ('persons', 'Bennett, William J'), ('persons', 'THORNBURGH, RICHARD L'), ('subject', 'YOUTH GANGS'), ('subject', 'DRUG TRAFFIC'), ('subject', 'DRUG ADDICTION AND ABUSE'), ('subject', 'Asian-Americans'), ('subject', 'Urban Areas'), ('subject', 'Rural Areas'), ('subject', 'CRACK (COCAINE)'), ('subject', 'COCAINE'), ('subject', 'Crime and Criminals')]"
POSTINGS: A Time to Invest; East Meets West,1989-07-30,article,[],,https://www.nytimes.com/1989/07/30/realestate/postings-a-time-to-invest-east-meets-west.html,Real Estate Desk,News,356.0,"[('glocations', 'Queens (NYC)'), ('glocations', 'New York City'), ('glocations', 'WORLD PLAZA (COLLEGE POINT, NY)'), ('organizations', 'SHIE JIE CONSTRUCTION'), ('persons', 'LEE, HEO-PEH'), ('subject', 'Housing'), ('subject', 'Asian-Americans'), ('subject', 'OFFICE BUILDINGS')]"
High School in West Brings College to Students,1989-07-05,article,['Louis Freedberg'],,https://www.nytimes.com/1989/07/05/us/education-high-school-in-west-brings-college-to-students.html,National Desk,News,1199.0,"[('glocations', 'San Francisco (Calif)'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'Education and Schools'), ('subject', 'Colleges and Universities'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Teachers and School Employees'), ('subject', 'Asian-Americans'), ('creative_works', 'EDUCATION PAGE (NYT)')]"
Diversity Hinders Asians' Power in U.S.,1989-06-25,article,['Jane Gross'],,https://www.nytimes.com/1989/06/25/us/diversity-hinders-asians-power-in-us.html,National Desk,News,1368.0,"[('glocations', 'California'), ('subject', 'ELECTION ISSUES'), ('subject', 'Politics and Government'), ('subject', 'Elections'), ('subject', 'Asian-Americans')]"
Harlem Residents Call for Local Power in Charter,1989-06-14,article,['Alan Finder'],,https://www.nytimes.com/1989/06/14/nyregion/harlem-residents-call-for-local-power-in-charter.html,Metropolitan Desk,News,443.0,"[('glocations', 'New York City'), ('glocations', 'HARLEM (NYC)'), ('organizations', 'Charter Revision Commission'), ('subject', 'Reform and Reorganization'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Politics and Government'), ('subject', 'Asian-Americans'), ('subject', 'City Charters')]"
"The Americanization of Bao Bing, a Cool, Fruity Asian Treat",1989-06-07,article,[],,https://www.nytimes.com/1989/06/07/garden/the-americanization-of-bao-bing-a-cool-fruity-asian-treat.html,Living Desk,News,1259.0,"[('persons', 'MERNIT, SUSAN'), ('subject', 'Desserts'), ('subject', 'Asian-Americans')]"
Minorities: Figures Differ,1989-05-30,article,['Alan Finder'],,https://www.nytimes.com/1989/05/30/nyregion/minorities-figures-differ.html,Metropolitan Desk,News,364.0,"[('glocations', 'New York City'), ('organizations', 'HOUSING PRESERVATION AND DEVELOPMENT, DEPARTMENT OF'), ('subject', 'Puerto Ricans'), ('subject', 'Population'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Politics and Government'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans')]"
Berkeley Announces Plan to Overhaul Its Admissions Policy,1989-05-25,article,['Deirdre Carmody'],,https://www.nytimes.com/1989/05/25/us/berkeley-announces-plan-to-overhaul-its-admissions-policy.html,National Desk,News,649.0,"[('organizations', 'CALIFORNIA, UNIVERSITY OF'), ('subject', 'Equal Educational Opportunities'), ('subject', 'ADMISSIONS STANDARDS'), ('subject', 'Quotas'), ('subject', 'Discrimination'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans')]"
Survivors Heal Slowly Where 5 Children Died,1989-05-21,article,['Jane Gross'],,https://www.nytimes.com/1989/05/21/us/survivors-heal-slowly-where-5-children-died.html,National Desk,News,1204.0,"[('glocations', 'Stockton (Calif)'), ('glocations', 'California'), ('subject', 'Murders and Attempted Murders'), ('subject', 'Children and Youth'), ('subject', 'Asian-Americans')]"
Charter Panel Tilted Scales Toward Minorities and Away From Boroughs,1989-05-16,article,['Alan Finder'],,https://www.nytimes.com/1989/05/16/nyregion/charter-panel-tilted-scales-toward-minorities-and-away-from-boroughs.html,Metropolitan Desk,An Analysis; News Analysis,1071.0,"[('glocations', 'New York City'), ('organizations', 'Charter Revision Commission'), ('subject', 'Reform and Reorganization'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Politics and Government'), ('subject', 'MINORITIES (ETHNIC, RACIAL, RELIGIOUS)'), ('subject', 'Asian-Americans'), ('subject', 'BOROUGH PRESIDENTS')]"
Census Warns of Undercount,1989-05-10,article,[],,https://www.nytimes.com/1989/05/10/us/census-warns-of-undercount.html,National Desk,News,296.0,"[('organizations', 'Census Bureau'), ('subject', 'Population'), ('subject', 'ADVERTISING'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Asian-Americans')]"
Prosperity From Asia Has West In Conflict,1989-05-08,article,['Timothy Egan'],,https://www.nytimes.com/1989/05/08/us/prosperity-from-asia-has-west-in-conflict.html,National Desk,News,1159.0,"[('glocations', 'Western States (US)'), ('glocations', 'Canada'), ('glocations', 'Far East, South and Southeast Asia and Pacific Areas'), ('glocations', 'British Columbia (Canada)'), ('subject', 'Foreign Investments'), ('subject', 'ASIANS ABROAD'), ('subject', 'Ports'), ('subject', 'Immigration and Emigration'), ('subject', 'Economic Conditions and Trends'), ('subject', 'Asian-Americans')]"
Asians in New York Region: Poverty Amid High Ambition,1989-04-17,article,['Marvine Howe'],,https://www.nytimes.com/1989/04/17/nyregion/asians-in-new-york-region-poverty-amid-high-ambition.html,Metropolitan Desk,News,737.0,"[('glocations', 'NEW YORK CITY METROPOLITAN AREA'), ('organizations', 'Regional Plan Assn'), ('subject', 'LABOR'), ('subject', 'Population'), ('subject', 'Education and Schools'), ('subject', 'Welfare (US)'), ('subject', 'Income'), ('subject', 'Asian-Americans')]"
"In California, a Brouhaha Over Pai-Gow",1989-04-09,article,[],,https://www.nytimes.com/1989/04/09/business/in-california-a-brouhaha-over-pai-gow.html,Financial Desk,News,1299.0,"[('glocations', 'Los Angeles County (Calif)'), ('glocations', 'California'), ('subject', 'Gambling'), ('subject', 'Casinos'), ('subject', 'Asian-Americans')]"
Holtzman May Appeal Probation For Immigrant in Wife's Slaying,1989-04-05,article,['Celestine Bohlen'],,https://www.nytimes.com/1989/04/05/nyregion/holtzman-may-appeal-probation-for-immigrant-in-wife-s-slaying.html,Metropolitan Desk,News,843.0,"[('glocations', 'New York City'), ('persons', 'Holtzman, Elizabeth'), ('persons', 'CHEN, DONG LU'), ('persons', 'PINCUS, EDWARD K'), ('subject', 'ADULTERY'), ('subject', 'Sentences (Criminal)'), ('subject', 'Women'), ('subject', 'Chinese-Americans'), ('subject', 'Asian-Americans'), ('subject', 'Manslaughter')]"
2 New York City Transit Officers Are Guilty in False-Arrest Scheme,1989-03-15,article,['William Glaberson'],,https://www.nytimes.com/1989/03/15/nyregion/2-new-york-city-transit-officers-are-guilty-in-false-arrest-scheme.html,Metropolitan Desk,News,1261.0,"[('glocations', 'New York State'), ('glocations', 'New York City'), ('persons', 'MCDERMOTT, MARY'), ('persons', 'IANNACONE, ALPHONSE'), ('subject', 'Sex Crimes'), ('subject', 'SPANISH-SPEAKING GROUPS (US)'), ('subject', 'BLACKS (IN US)'), ('subject', 'Civil Rights'), ('subject', 'TRIALS'), ('subject', 'BRUTALITY AND HARASSMENT CHARGES'), ('subject', 'Transit Systems'), ('subject', 'Law and Legislation'), ('subject', 'Asian-Americans'), ('subject', 'False Arrests, Convictions and Imprisonments'), ('subject', 'Police'), ('subject', 'Decisions and Verdicts')]"
Sonic Postcards Across the Ocean,2020-04-10,article,['Stella Tan'],,https://www.nytimes.com/2020/04/10/podcasts/daily-newsletter-coronavirus-racism.html,Podcasts,News,1002.0,"[('creative_works', 'The Daily (Radio Program)'), ('subject', 'Podcasts'), ('subject', 'Newsletters'), ('organizations', 'New York Times'), ('subject', 'Coronavirus (2019-nCoV)'), ('subject', 'Asian-Americans'), ('subject', 'Immigration and Emigration')]"
Cambodian Dream,1989-02-21,article,"['Bernard Weinraub', 'Philip Shenon']",,https://www.nytimes.com/1989/02/21/us/washington-talk-briefing-cambodian-dream.html,National Desk,News,479.0,"[('glocations', 'Cambodia'), ('persons', 'Siv, Sichan'), ('subject', 'United States Politics and Government'), ('subject', 'Biographical Information'), ('subject', 'Immigration and Emigration'), ('subject', 'REFUGEES AND EXPATRIATES'), ('subject', 'Asian-Americans'), ('creative_works', 'WASHINGTON TALK PAGE (NYT)')]"
"Asian-Americans Talk About Racism, and We Listen — Part 2",2018-07-05,article,"['Wesley Morris', 'Jenna Wortham']",,https://www.nytimes.com/2018/07/05/podcasts/still-processing-asian-americans-racism.html,Podcasts,briefing,410.0,"[('subject', 'Podcasts'), ('subject', 'Race and Ethnicity'), ('subject', 'Dating and Relationships'), ('subject', 'Asian-Americans'), ('subject', 'Careers and Professions')]"
"Asian-Americans Talk About Racism, and We Listen — Part 1",2018-06-28,article,"['Wesley Morris', 'Jenna Wortham']",,https://www.nytimes.com/2018/06/28/podcasts/still-processing-asian-americans-racism.html,Podcasts,briefing,464.0,"[('subject', 'Podcasts'), ('subject', 'Race and Ethnicity'), ('subject', 'Asian-Americans'), ('subject', 'Discrimination')]"
"For Asians in U.S., Hidden Strife",1989-01-11,article,['David Rubien'],,https://www.nytimes.com/1989/01/11/style/for-asians-in-us-hidden-strife.html,Living Desk,News,1351.0,"[('glocations', 'SAN FRANCISCO BAY AREA'), ('organizations', ""ASIAN WOMEN'S SHELTER PROJECT""), ('persons', 'RUBIEN, DAVID'), ('persons', 'MASAKI, BECKY'), ('subject', 'BATTERED SPOUSES'), ('subject', 'Women'), ('subject', 'Asian-Americans'), ('subject', 'VIOLENCE')]"
Topics of The Times; The Snooker Boom,1989-01-09,article,[],,https://www.nytimes.com/1989/01/09/opinion/topics-of-the-times-the-snooker-boom.html,Editorial Desk,Editorial,247.0,"[('glocations', 'New York City'), ('glocations', 'Manhattan (NYC)'), ('subject', 'Billiards'), ('subject', 'SNOOKER (GAME)'), ('subject', 'Editorials'), ('subject', 'POOL (GAME)'), ('subject', 'Asian-Americans'), ('creative_works', 'TOPICS OF THE TIMES (TIMES COLUMN)')]"
